date,Airtel_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2021-11-03,-0.17361732901918003,725.75,732.5,696.0,699.0999755859375,688.9843139648438,23261507
2021-11-04,-0.016532021982129663,704.0,704.7999877929688,699.2000122070312,701.0999755859375,690.9553833007812,1064714
2021-11-08,-0.771366992034018,707.4500122070312,714.9000244140625,704.0,709.0,698.7411499023438,7565546
2021-11-09,-0.26129828197632116,711.7000122070312,716.4500122070312,705.1500244140625,713.2000122070312,702.8804321289062,5278131
2021-11-10,0.8204716564602373,717.5,738.0,707.3499755859375,735.4500122070312,724.8084106445312,15180490
2021-11-11,-0.21958388574421406,735.0,738.5999755859375,724.25,728.5999755859375,718.0574951171875,7421118
2021-11-12,-0.509582536527887,733.0,745.0,725.25,743.5,732.741943359375,9207508
2021-11-15,0.4277795509745677,740.0,746.0,736.2000122070312,737.5499877929688,726.8779907226562,5454742
2021-11-16,0.13488182853907346,741.3499755859375,742.0499877929688,727.0499877929688,730.2999877929688,719.7329711914062,4639931
2021-11-17,-0.9127778839319944,724.5499877929688,732.3499755859375,716.25,720.0499877929688,709.6311645507812,8002927
2021-11-18,0.6568098820595575,720.5999755859375,723.4500122070312,708.0,714.3499755859375,704.013671875,4469597
2021-11-22,-0.8735998265434649,740.0,755.9500122070312,733.0999755859375,742.0999755859375,731.3621826171875,36884348
2021-11-23,-0.28128054879859765,745.0,761.0,735.7000122070312,758.9000244140625,747.9191284179688,18240414
2021-11-24,-0.9948935154825449,764.0,781.7999877929688,756.25,758.9000244140625,747.9191284179688,21653712
2021-11-25,0.5041331028856803,759.0499877929688,768.5,752.7999877929688,765.1500244140625,754.0787353515625,8483653
2021-11-26,-0.001987268216907978,763.0,763.0,733.0999755859375,738.75,728.0607299804688,11142921
2021-11-29,-0.9636230670148507,752.0,755.0,727.0999755859375,739.3499755859375,728.6520385742188,15885643
2021-11-30,-0.013097963761538267,740.0,750.2000122070312,722.6500244140625,728.25,717.7125854492188,14272616
2021-12-02,-0.299911721217954,723.9000244140625,735.7000122070312,714.1500244140625,732.5499877929688,721.9503173828125,11507427
2021-12-03,-0.9056244574603625,730.0,734.6500244140625,716.2999877929688,718.3499755859375,707.955810546875,11024093
2021-12-06,0.9990187013172545,718.0,721.9000244140625,693.8499755859375,697.5999755859375,687.5060424804688,8804487
2021-12-08,-0.25597414933145046,705.0,719.0,702.2999877929688,715.1500244140625,704.8021850585938,8296393
2021-12-09,0.20346462355713205,716.7999877929688,723.9500122070312,711.0,713.9500122070312,703.6195068359375,9069515
2021-12-10,-0.535992045867412,711.0,718.9000244140625,707.0,710.7000122070312,700.4165649414062,4251339
2021-12-13,-0.6240441648600002,715.0,718.4000244140625,698.3499755859375,703.0999755859375,692.9264526367188,9896899
2021-12-14,-0.10972869140096009,701.0,706.2999877929688,688.4000244140625,691.5999755859375,681.5928955078125,9275631
2021-12-15,0.47344703413546085,691.75,694.9000244140625,684.0999755859375,685.4500122070312,675.5318603515625,7674319
2021-12-16,-0.5121311414754018,689.9000244140625,689.9000244140625,677.5999755859375,681.4000244140625,671.54052734375,9633006
2021-12-17,-0.4792250340291172,681.0,685.7000122070312,661.0999755859375,666.0499877929688,656.41259765625,13850460
2021-12-20,-0.36519882744843407,659.1500244140625,661.1500244140625,645.0999755859375,658.25,648.7254028320312,11812939
2021-12-21,-0.4893753325034465,663.9500122070312,670.9000244140625,659.2000122070312,667.0,657.348876953125,8084499
2021-12-22,-0.5018880181945861,667.0,686.0,667.0,684.75,674.842041015625,8522226
2021-12-23,-0.3238984450775509,689.0,689.0,675.5,678.75,668.9288330078125,5602466
2021-12-24,-0.7668423202994745,682.0999755859375,682.8499755859375,672.6500244140625,677.0499877929688,667.2534790039062,3756020
2021-12-27,0.0005803899839520454,674.9500122070312,678.3499755859375,668.6500244140625,675.75,665.9722290039062,3658572
2021-12-28,-0.19034051548223943,679.8499755859375,683.5,675.0499877929688,680.0499877929688,670.2100219726562,3892590
2021-12-29,-0.39721938520669936,679.9500122070312,683.5,675.0,676.8499755859375,667.0563354492188,3847574
2021-12-30,-0.9718978071274856,677.5,685.7999877929688,674.2000122070312,679.3499755859375,669.5201416015625,5701612
2021-12-31,-0.38202562830701936,680.5,694.0999755859375,680.0,683.7999877929688,673.90576171875,4598628
2022-01-04,-0.855050454774755,692.25,703.25,690.4000244140625,697.4500122070312,687.3582763671875,6473875
2022-01-05,0.07783260011973862,700.9000244140625,702.75,691.75,700.0,689.8712768554688,4586105
2022-01-06,-0.14028782667758474,702.0,720.5,700.0,710.4000244140625,700.1209106445312,21642414
2022-01-07,-0.9438568091071728,713.9000244140625,715.1500244140625,701.4500122070312,704.7000122070312,694.5032958984375,4315015
2022-01-10,-0.8984544957056642,705.4000244140625,711.3499755859375,703.6500244140625,704.9500122070312,694.749755859375,3565324
2022-01-12,-0.9748584013432264,707.9500122070312,732.7000122070312,704.2000122070312,730.2000122070312,719.6343994140625,12366953
2022-01-13,-0.31337888981215656,729.0,735.6500244140625,726.1500244140625,731.7999877929688,721.211181640625,5829874
2022-01-14,-0.016839908435940742,729.9500122070312,730.9000244140625,718.4500122070312,720.5999755859375,710.1732788085938,5344096
2022-01-17,0.0006893714889883995,720.0,734.75,719.5499877929688,728.5999755859375,718.0574951171875,4340924
2022-01-18,-0.2966095805168152,727.0,730.7000122070312,712.5499877929688,714.3499755859375,704.013671875,4312058
2022-01-19,0.32489193859510124,714.0,715.0,701.7000122070312,703.7000122070312,693.5177612304688,5879490
2022-01-20,-0.3275018115527928,706.0,719.6500244140625,705.25,715.4000244140625,705.048583984375,4812496
2022-01-24,-0.8811175934970379,690.2999877929688,707.0,677.3499755859375,689.9000244140625,679.91748046875,11091633
2022-01-25,0.46040747719816866,684.0,720.4500122070312,682.1500244140625,711.8499755859375,701.5498657226562,14128764
2022-01-27,0.934972245903087,706.5,716.0,701.5,707.25,697.0164184570312,8937312
2022-01-28,-0.3679404993742412,714.9000244140625,754.0,701.6500244140625,715.7999877929688,705.4427490234375,21450677
2022-01-31,-0.07660947485516469,728.0,735.0,719.5499877929688,729.2999877929688,718.7473754882812,10745370
2022-02-01,0.2089509766548872,733.0,735.0,718.2999877929688,723.0499877929688,712.5878295898438,4814511
2022-02-02,-0.4419121975079179,726.0999755859375,731.75,720.5,725.0499877929688,714.5588989257812,3286577
2022-02-03,-0.05929558692150749,726.0,729.0,718.5,721.6500244140625,711.2081298828125,3651578
2022-02-04,-0.40110672975424677,721.0999755859375,723.25,716.5,720.2000122070312,709.7791137695312,3284198
2022-02-07,0.15422887378372252,718.0,720.0999755859375,699.5,706.5,696.27734375,6833983
2022-02-08,-0.5435247015208006,711.2000122070312,714.7000122070312,701.0,708.9000244140625,698.6426391601562,7167684
2022-02-09,0.015537796386828026,707.0999755859375,726.0999755859375,702.1500244140625,719.3499755859375,708.9413452148438,10185173
2022-02-10,-0.130463840199324,722.9500122070312,726.9500122070312,708.5999755859375,724.0499877929688,713.5733642578125,6074014
2022-02-11,-0.7734072539796426,721.7000122070312,725.4000244140625,710.9000244140625,715.1500244140625,704.8021850585938,5646980
2022-02-14,0.003146474322420545,704.0,704.0,685.0,689.7000122070312,679.7203979492188,7441445
2022-02-15,-0.051503532857168466,696.0,713.0999755859375,686.5999755859375,711.5499877929688,701.2542114257812,4650249
2022-02-16,-0.4580053561949171,717.4000244140625,728.2000122070312,708.0,721.7999877929688,711.3558959960938,5433910
2022-02-17,-0.7144695855919659,724.4500122070312,727.5,715.0,717.0,706.6253662109375,5107708
2022-02-18,-0.3337546660040971,712.0499877929688,719.5499877929688,711.3499755859375,712.5499877929688,702.23974609375,4099366
2022-02-21,-0.015956185408867896,708.0499877929688,716.5499877929688,703.0,709.9500122070312,699.6773681640625,4307430
2022-02-22,-0.4731616860808572,694.2000122070312,702.5,687.5,699.25,689.1322021484375,9148804
2022-02-23,0.9975316786440089,700.0999755859375,708.9500122070312,699.5,704.4000244140625,694.2077026367188,4124469
2022-02-24,-0.21357721959551176,682.0,688.5499877929688,645.4500122070312,670.9000244140625,661.1924438476562,14139461
2022-02-25,-0.46454499335959554,677.5,695.1500244140625,677.5,688.6500244140625,678.6856079101562,6452099
2022-02-28,-0.6461867714727608,681.0,690.0,666.4500122070312,686.5,676.5667114257812,8301523
2022-03-04,-0.6403036400830994,665.0,667.9500122070312,650.0,653.7000122070312,644.2413330078125,7094874
2022-03-07,0.44135289798396116,640.0,679.3499755859375,639.0,675.4000244140625,665.6273193359375,12615451
2022-03-08,0.17704413619358092,675.0,686.8499755859375,667.5999755859375,683.0,673.1173095703125,8462985
2022-03-09,-0.915940580268701,682.0,698.0,674.2999877929688,691.5,681.4943237304688,9896395
2022-03-10,0.3427187199769024,699.9500122070312,707.5,690.5999755859375,697.75,687.6539306640625,5989327
2022-03-11,0.49468433775473386,696.7000122070312,702.4000244140625,691.5,694.8499755859375,684.7958374023438,3353880
2022-03-14,-0.9705389856826514,688.1500244140625,704.8499755859375,688.1500244140625,700.4000244140625,690.2655639648438,4016137
2022-03-15,0.9941541944863275,699.0,709.5,695.5,703.0999755859375,692.9264526367188,6006439
2022-03-16,-0.08577030524611473,710.0,715.5,705.0,712.0,701.6976928710938,3843706
2022-03-17,-0.0065998609876260165,720.0,727.9500122070312,715.0,722.9000244140625,712.4400634765625,8168953
2022-03-22,-0.18613243203920624,708.5,721.0,705.8499755859375,719.25,708.8427734375,3000133
2022-03-23,-0.8663169431034475,719.25,719.8499755859375,703.0,704.9500122070312,694.749755859375,7974713
2022-03-24,-0.21863485312496778,698.0,708.8499755859375,697.8499755859375,706.3499755859375,696.1294555664062,3597143
2022-03-25,-0.6809878464056445,712.2999877929688,714.4500122070312,705.8499755859375,709.3499755859375,699.0860595703125,2930336
2022-03-28,-0.4647112428559922,715.25,737.0,710.0999755859375,733.0499877929688,722.443115234375,7960258
2022-03-29,-0.6021880484609441,740.4000244140625,763.0,737.0,754.9500122070312,744.0263061523438,15833573
2022-03-30,0.6713809221982956,762.75,769.9000244140625,744.5999755859375,749.5,738.6550903320312,9938988
2022-03-31,0.8153121484882342,753.0,759.0,739.7000122070312,754.9500122070312,744.0263061523438,7371181
2022-04-01,-0.49967791587114335,759.7999877929688,766.6500244140625,749.25,758.5,747.5248413085938,5920139
2022-04-04,0.7588718980550766,757.8499755859375,775.0,756.2000122070312,767.7999877929688,756.6903076171875,5783224
2022-04-05,-0.2701611511874944,767.7999877929688,773.7999877929688,761.0,766.5999755859375,755.5076293945312,3990794
2022-04-06,-0.06586296105524525,764.0,780.7000122070312,763.0,775.6500244140625,764.4267578125,7490027
2022-04-07,-0.28341055121200043,775.0,777.8499755859375,759.5499877929688,762.4000244140625,751.3684692382812,5818505
2022-04-08,-0.8032548911869526,768.3499755859375,768.3499755859375,757.5999755859375,762.0999755859375,751.07275390625,5583587
2022-04-11,-0.9885772676207125,757.0,765.2000122070312,756.0,758.0499877929688,747.0814208984375,4927865
2022-04-12,0.19465591103653423,759.9500122070312,759.9500122070312,740.0999755859375,741.6500244140625,730.9187622070312,3904026
2022-04-13,0.3216631793087193,742.0,756.5,737.9500122070312,740.6500244140625,729.9332275390625,6343030
2022-04-18,-0.004359149606898427,736.6500244140625,740.1500244140625,723.4000244140625,729.5,718.9444580078125,8950327
2022-04-19,0.3527437441807706,739.0,739.0,716.8499755859375,723.5,713.0313110351562,9957060
2022-04-20,-0.26209178439845954,730.0499877929688,744.5,723.9500122070312,739.3499755859375,728.6520385742188,6632292
2022-04-21,-0.9951915093697608,743.9000244140625,743.9000244140625,730.0,735.75,725.10400390625,6111830
2022-04-22,-0.36845257443686324,731.0,740.9000244140625,729.0,738.75,728.0607299804688,5182247
2022-04-26,0.5743190644101964,745.0,758.9000244140625,739.0999755859375,756.2999877929688,745.356689453125,4987848
2022-04-27,-0.15214316690495858,750.0,761.5499877929688,746.4000244140625,752.5,741.6116333007812,4571399
2022-04-28,-0.26474648943015683,751.0,754.2999877929688,744.5999755859375,747.3499755859375,736.5361938476562,6101866
2022-04-29,-0.6158838535193354,752.0,761.0,735.5499877929688,739.0,728.3070678710938,7219115
2022-05-02,-0.44235446040208143,734.0,742.9500122070312,730.3499755859375,741.3499755859375,730.623046875,3938533
2022-05-04,-0.9899331207658785,737.0,739.3499755859375,717.0,722.4000244140625,711.947265625,6785271
2022-05-05,-0.9652361669577658,726.0,733.0999755859375,714.25,718.9500122070312,708.5471801757812,4836692
2022-05-06,0.03234172335942276,711.25,723.9000244140625,707.75,710.25,699.9730834960938,5912312
2022-05-09,-0.7355308687547222,706.0999755859375,720.5,704.4500122070312,711.5,701.2049560546875,4819274
2022-05-10,0.9402692657080479,711.0,728.5,710.1500244140625,719.6500244140625,709.2369995117188,6746893
2022-05-11,-0.9346893951296806,719.6500244140625,735.0,716.9000244140625,722.8499755859375,712.3906860351562,6919703
2022-05-12,-0.015961117864935658,715.25,722.7999877929688,701.25,705.4000244140625,695.1932373046875,6754953
2022-05-13,-0.19744763773633167,713.0,713.0,684.75,689.9000244140625,679.91748046875,11938252
2022-05-16,-0.9813362574204803,685.8499755859375,698.0,679.6500244140625,693.2000122070312,683.1697387695312,5412233
2022-05-17,-0.11951545712848505,695.0,710.0,690.8499755859375,707.0499877929688,696.8193359375,4847812
2022-05-18,-0.4739538942340005,721.0,727.1500244140625,689.2000122070312,696.1500244140625,686.0770874023438,18992703
2022-05-19,-0.13773800427508023,685.0,693.0,667.8499755859375,674.25,664.4939575195312,7322668
2022-05-20,0.18200147189199925,688.5,691.5,683.0,687.9000244140625,677.9464721679688,5577407
2022-05-23,0.9443142419768265,681.7999877929688,693.9000244140625,679.5999755859375,685.8499755859375,675.9261474609375,3788601
2022-05-24,-0.5807621268788352,689.25,689.25,675.8499755859375,678.2000122070312,668.3868408203125,4053608
2022-05-25,-0.997212779475376,681.25,689.9000244140625,679.5499877929688,688.2000122070312,678.2420654296875,4188088
2022-05-26,-0.1300031435675919,690.0,695.5,675.9000244140625,693.6500244140625,683.61328125,5780597
2022-05-27,0.39775994553929195,697.0499877929688,700.0,676.0,684.4000244140625,674.4970703125,7131633
2022-05-30,0.21249794135136263,687.4500122070312,703.75,683.0,699.0499877929688,688.9351196289062,4675033
2022-05-31,-0.6609071874991059,697.5,706.5999755859375,692.5999755859375,700.2000122070312,690.0684204101562,44593174
2022-06-01,-0.5240668047685176,701.5499877929688,706.2000122070312,691.25,694.6500244140625,684.5987548828125,3749781
2022-06-02,-0.29408668843097985,688.9000244140625,696.9500122070312,683.0499877929688,695.9500122070312,685.8800048828125,3466993
2022-06-03,-0.7751398831605911,697.0499877929688,700.7999877929688,685.25,686.5,676.5667114257812,6673615
2022-06-06,-0.6505203482229263,682.2000122070312,689.7999877929688,676.5,682.9500122070312,673.068115234375,6407024
2022-06-08,-0.8852949445135891,682.5,687.7999877929688,660.4500122070312,663.2999877929688,653.702392578125,13904149
2022-06-09,-0.44354495156273643,660.0,679.4000244140625,655.0999755859375,676.3499755859375,666.5635375976562,6774925
2022-06-10,-0.9440557435154915,668.0,676.4500122070312,668.0,673.3499755859375,663.60693359375,3221484
2022-06-13,-0.44939446561038493,660.0999755859375,673.3499755859375,658.0,671.2999877929688,661.586669921875,5982102
2022-06-14,0.42182830575620756,669.0999755859375,689.4000244140625,669.0999755859375,682.0499877929688,672.1810913085938,8878530
2022-06-15,0.38923254974984695,681.9500122070312,685.0,673.5,682.0999755859375,672.2302856445312,6005970
2022-06-16,0.3805592100834474,683.0999755859375,683.9000244140625,650.0,654.2000122070312,644.734130859375,9525587
2022-06-17,-0.7695286576636136,656.0,661.75,638.0,643.6500244140625,634.3367309570312,11085830
2022-06-20,-0.986589381005615,644.9500122070312,647.4500122070312,634.2000122070312,640.9000244140625,631.6265258789062,3883001
2022-06-21,0.4195567034475971,642.0999755859375,658.1500244140625,640.5,654.2999877929688,644.8326416015625,3515991
2022-06-22,-0.6499342296272517,648.5999755859375,650.3499755859375,641.4500122070312,642.8499755859375,633.5482788085938,4348884
2022-06-23,-0.3399743019447972,648.1500244140625,664.5999755859375,647.75,660.2000122070312,650.6472778320312,4336533
2022-06-24,0.4768332332969294,662.0999755859375,675.7000122070312,662.0999755859375,671.2000122070312,661.4880981445312,5621332
2022-06-27,-0.6215586870578894,675.0,687.0,671.2000122070312,683.9500122070312,674.0536499023438,5284297
2022-06-28,0.7588142529129982,683.0,684.9000244140625,676.2999877929688,681.1500244140625,671.294189453125,3216376
2022-06-29,-0.5933371394872665,677.0,689.0999755859375,675.0,687.7999877929688,677.8478393554688,5011798
2022-06-30,-0.34102323697544096,689.7999877929688,691.5999755859375,679.0,684.9500122070312,675.0391845703125,6505666
2022-07-01,-0.4690602889491452,684.8499755859375,685.7999877929688,666.0,673.4500122070312,663.7054443359375,4488771
2022-07-04,0.980816759285517,670.5,685.5,666.0499877929688,681.9000244140625,672.0332641601562,4229588
2022-07-05,0.9365738915512338,683.2999877929688,689.2999877929688,680.0499877929688,684.4500122070312,674.54638671875,3494504
2022-07-06,-0.45153377298265696,684.5,694.9500122070312,684.2000122070312,693.9500122070312,683.908935546875,4697006
2022-07-07,-0.3393809658785661,692.0,696.5,685.4500122070312,686.7999877929688,676.8623046875,3485283
2022-07-08,-0.8752426840364933,688.0,696.5999755859375,686.6500244140625,695.1500244140625,685.091552734375,2732170
2022-07-11,-0.9990622913755942,675.0,681.0,658.9500122070312,660.5499877929688,650.9921264648438,18687521
2022-07-12,-0.3780632919321458,663.25,666.9000244140625,660.0,663.0,653.40673828125,7416645
2022-07-14,-0.865335666973676,650.0,652.2000122070312,628.75,641.6500244140625,632.3656616210938,11379990
2022-07-15,0.25592058583755384,648.9500122070312,657.5,643.25,651.7999877929688,642.3687744140625,5567877
2022-07-18,-0.843680907609976,657.0,670.0,649.1500244140625,663.0499877929688,653.4559936523438,8982417
2022-07-19,-0.5161227145581506,675.0,677.0,663.0999755859375,672.9000244140625,663.1635131835938,7836419
2022-07-20,-0.0767792971804738,680.0,680.0,668.2000122070312,670.6500244140625,660.946044921875,4458819
2022-07-21,-0.9832464614883065,671.5,679.9500122070312,671.2000122070312,678.3499755859375,668.5346069335938,3550107
2022-07-22,0.20827334842033451,679.7000122070312,681.9000244140625,675.2000122070312,678.8499755859375,669.0274047851562,2415220
2022-07-25,-0.7035134367179126,680.0,686.5499877929688,676.5499877929688,678.4000244140625,668.5839233398438,2913348
2022-07-26,-0.2729126021731645,682.5999755859375,685.3499755859375,670.25,684.0999755859375,674.201416015625,5016687
2022-07-27,-0.96618667896837,683.9500122070312,683.9500122070312,669.7000122070312,674.9000244140625,665.1345825195312,6237523
2022-07-28,-0.7987883732421324,678.7999877929688,679.4000244140625,664.2000122070312,666.8499755859375,657.2009887695312,7374170
2022-07-29,-0.04242489039897919,672.7999877929688,680.6500244140625,671.0,677.9500122070312,668.1404418945312,7669970
2022-08-01,-0.28426101883815136,677.9500122070312,697.7999877929688,677.0499877929688,694.4500122070312,687.4436645507812,8812526
2022-08-02,-0.4250374702853151,700.0,700.2999877929688,681.1500244140625,686.7999877929688,679.870849609375,6236599
2022-08-03,0.08485506859755046,688.0,696.8499755859375,687.0,693.1500244140625,686.1568603515625,5237250
2022-08-04,-0.27430527065492544,698.2000122070312,698.5,680.7000122070312,694.2999877929688,687.295166015625,6352142
2022-08-05,-0.37843908635633333,698.0,710.0,696.3499755859375,703.6500244140625,696.5509033203125,5811092
2022-08-08,-0.08344730097451247,707.9500122070312,709.8499755859375,699.0,704.3499755859375,697.2437744140625,5918607
2022-08-10,-0.013516376706926772,713.9000244140625,718.0,706.0,715.25,708.0338134765625,12201239
2022-08-11,0.07609416638539794,718.7999877929688,719.4000244140625,705.7000122070312,709.7999877929688,702.6387939453125,7142902
2022-08-12,0.2009219169995049,709.8499755859375,712.5,706.6500244140625,709.7000122070312,702.5398559570312,4540159
2022-08-16,0.40796914510428905,715.0,716.0,700.5,704.0999755859375,696.9962768554688,6679663
2022-08-17,-0.7840833118914262,707.0,724.6500244140625,702.2999877929688,722.9500122070312,715.6561279296875,8812954
2022-08-18,-0.16039443789961058,725.0,736.0,720.9000244140625,733.2000122070312,725.802734375,10354897
2022-08-19,-0.02954387152567506,730.2000122070312,737.5999755859375,726.0,732.2999877929688,724.9118041992188,13743828
2022-08-22,-0.10765586094930768,731.8499755859375,734.4000244140625,724.4000244140625,727.5999755859375,720.2592163085938,8118490
2022-08-23,0.9973237669328228,725.0,742.5999755859375,722.5499877929688,737.5999755859375,730.1583251953125,8229797
2022-08-24,0.975015252828598,722.8499755859375,754.2000122070312,718.0,738.75,731.2967529296875,14922081
