date,Bajaj_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2021-09-27,0.31511033599381333,3831.0,3924.800048828125,3822.800048828125,3913.39990234375,3630.274658203125,962801
2021-09-28,-0.6665962005582904,3929.0,3944.800048828125,3875.39990234375,3908.699951171875,3625.91455078125,478682
2021-09-29,-0.9103614027013204,3900.0,3935.89990234375,3850.0,3899.25,3617.1484375,379896
2021-09-30,-0.5652487370651216,3892.25,3896.39990234375,3812.0,3832.64990234375,3555.366455078125,576711
2021-10-01,-0.9695057650445961,3820.0,3880.75,3802.64990234375,3852.60009765625,3573.873291015625,407091
2021-10-04,0.25985739277010517,3856.449951171875,3884.60009765625,3821.25,3825.949951171875,3549.151123046875,237249
2021-10-05,-0.8741763792932034,3824.449951171875,3873.89990234375,3820.0,3864.0,3584.448486328125,287612
2021-10-06,-0.18986460147425532,3876.0,3884.0,3760.0,3770.050048828125,3497.295654296875,383507
2021-10-07,-0.9913805774413049,3815.0,3868.64990234375,3785.0,3828.550048828125,3551.563232421875,343916
2021-10-08,-0.5809918628016021,3843.550048828125,3878.550048828125,3806.10009765625,3815.550048828125,3539.50390625,215542
2021-10-11,-0.04468297019290427,3845.0,3879.89990234375,3830.35009765625,3852.10009765625,3573.409423828125,239321
2021-10-12,-0.3029720975706975,3860.0,3994.5,3858.0,3978.75,3690.896484375,1353877
2021-10-13,0.273922189604491,3994.949951171875,4050.0,3956.60009765625,3967.64990234375,3680.599609375,648769
2021-10-14,0.6621313169598579,3970.0,4009.050048828125,3954.199951171875,3965.89990234375,3678.97607421875,272066
2021-10-18,0.17722310102544725,3861.0,3969.699951171875,3861.0,3915.949951171875,3632.639892578125,463126
2021-10-19,0.8504346879199147,3930.199951171875,3955.0,3892.25,3911.550048828125,3628.55859375,275481
2021-10-20,-0.521292256298087,3903.75,3909.89990234375,3828.0,3848.64990234375,3570.208984375,321450
2021-10-21,-0.07179790176451206,3870.0,3875.14990234375,3769.5,3804.0,3528.78955078125,373336
2021-10-22,-0.9738716909196228,3839.449951171875,3910.0,3813.050048828125,3866.5,3586.767822265625,408499
2021-10-25,0.42100070013354224,3854.0,3884.75,3735.0,3763.75,3491.451171875,306195
2021-10-26,0.48020326561527327,3779.85009765625,3811.800048828125,3762.25,3791.75,3517.42578125,170050
2021-10-27,0.15647030111479884,3795.0,3815.0,3760.0,3776.5,3503.27880859375,251226
2021-10-28,0.2515696498642986,3854.949951171875,3860.0,3688.85009765625,3700.699951171875,3432.962646484375,706705
2021-10-29,0.060748340969439596,3720.0,3754.85009765625,3665.0,3707.25,3439.0390625,316325
2021-11-01,-0.2658959826027664,3721.800048828125,3750.0,3681.60009765625,3726.14990234375,3456.571533203125,228051
2021-11-02,-0.6159211624934952,3735.0,3790.0,3727.050048828125,3741.85009765625,3471.1357421875,250053
2021-11-03,-0.33060000561332953,3726.199951171875,3763.949951171875,3689.050048828125,3698.39990234375,3430.829345703125,261709
2021-11-04,-0.9152897894382477,3718.5,3764.89990234375,3718.5,3759.35009765625,3487.3701171875,65679
2021-11-08,0.0034863280210023126,3791.0,3800.0,3743.60009765625,3777.300048828125,3504.021240234375,261609
2021-11-09,-0.6216697558799448,3780.0,3845.0,3772.0,3794.449951171875,3519.93017578125,521920
2021-11-10,-0.9981044378655497,3790.0,3801.60009765625,3744.0,3771.699951171875,3498.826171875,373526
2021-11-11,-0.4051628417801112,3774.5,3781.85009765625,3726.0,3749.949951171875,3478.649658203125,446382
2021-11-12,0.3403004448628053,3782.0,3782.0,3615.699951171875,3635.050048828125,3372.0625,745428
2021-11-15,-0.15263274334332286,3651.0,3673.89990234375,3580.050048828125,3601.14990234375,3340.614990234375,551238
2021-11-16,-0.5105079795591466,3612.89990234375,3651.800048828125,3583.10009765625,3608.699951171875,3347.61865234375,473529
2021-11-17,0.673924132308457,3610.0,3644.0,3576.39990234375,3583.800048828125,3324.520263671875,348752
2021-11-18,-0.6810386243256895,3590.5,3594.89990234375,3525.0,3547.550048828125,3290.89306640625,384426
2021-11-22,-0.7238202727494354,3570.0,3570.0,3426.0,3444.199951171875,3195.02001953125,422572
2021-11-23,-0.32505952382537845,3440.0,3448.5,3376.050048828125,3434.85009765625,3186.3466796875,713102
2021-11-24,0.8497367352247238,3459.0,3459.0,3385.64990234375,3407.10009765625,3160.604248046875,287005
2021-11-25,0.1055344529915601,3402.0,3413.89990234375,3377.050048828125,3391.699951171875,3146.318359375,264226
2021-11-26,-0.0003742709814105183,3370.0,3383.5,3320.0,3334.60009765625,3093.349365234375,341506
2021-11-29,0.17216078352648764,3321.0,3354.35009765625,3246.199951171875,3298.199951171875,3059.582763671875,403739
2021-11-30,-0.13943725088029169,3296.0,3322.949951171875,3223.050048828125,3240.300048828125,3005.871826171875,682518
2021-12-01,-0.5398070963448844,3280.0,3294.199951171875,3227.300048828125,3249.550048828125,3014.45263671875,551434
2021-12-02,-0.9742431303020567,3259.949951171875,3337.35009765625,3236.5,3328.39990234375,3087.597900390625,502905
2021-12-03,0.10410111874807626,3335.0,3343.14990234375,3280.60009765625,3287.85009765625,3049.981689453125,315536
2021-12-06,0.3815044154180214,3297.800048828125,3300.0,3242.699951171875,3249.75,3014.63818359375,251407
2021-12-07,0.9973751369398087,3284.949951171875,3317.0,3261.0,3286.449951171875,3048.682861328125,286908
2021-12-08,0.5433915853500366,3302.85009765625,3337.949951171875,3297.0,3332.050048828125,3090.983642578125,334037
2021-12-09,0.05423200959339738,3350.0,3350.0,3306.0,3341.0,3099.286376953125,237723
2021-12-10,-0.03410890180748538,3320.199951171875,3364.199951171875,3320.0,3344.75,3102.76513671875,220039
2021-12-13,-0.6001527028493001,3367.0,3372.449951171875,3295.0,3305.449951171875,3066.308349609375,214515
2021-12-14,-0.6550485472362197,3300.0,3305.0,3268.0,3291.64990234375,3053.506591796875,181626
2021-12-15,-0.9676108154108078,3289.64990234375,3329.85009765625,3275.0,3294.5,3056.150390625,295667
2021-12-16,0.19841252133095016,3327.75,3327.75,3227.35009765625,3253.14990234375,3017.792236328125,324140
2021-12-17,0.2557508001004213,3248.050048828125,3261.800048828125,3149.10009765625,3179.14990234375,2949.145751953125,3170631
2021-12-20,-0.9912146222777665,3149.89990234375,3171.10009765625,3027.050048828125,3105.199951171875,2880.5458984375,595625
2021-12-21,-0.06257403257768601,3112.0,3160.050048828125,3092.0,3130.800048828125,2904.2939453125,326850
2021-12-22,-0.49618710938375443,3132.0,3173.550048828125,3126.0,3135.85009765625,2908.978515625,294578
2021-12-23,0.2029801363569277,3150.0,3190.949951171875,3138.0,3174.10009765625,2944.46142578125,224147
2021-12-24,0.00012898066779598594,3181.300048828125,3195.0,3135.0,3152.050048828125,2924.006591796875,123753
2021-12-27,0.4776747635740321,3145.0,3174.14990234375,3122.0,3154.10009765625,2925.908203125,94069
2021-12-28,-0.9590268805623055,3161.199951171875,3187.550048828125,3150.0,3176.050048828125,2946.270263671875,214640
2021-12-29,0.3572862299333792,3188.75,3269.0,3152.050048828125,3262.5,3026.465576171875,563709
2021-12-30,-0.11017348141758702,3278.0,3279.14990234375,3187.0,3200.800048828125,2969.2294921875,594987
2021-12-31,-0.8521652009027699,3230.0,3264.699951171875,3217.0,3249.25,3014.17431640625,248103
2022-01-03,0.12005589292052068,3258.699951171875,3292.60009765625,3251.5,3277.10009765625,3040.009521484375,266680
2022-01-04,0.4758333951467648,3284.0,3316.0,3270.64990234375,3289.14990234375,3051.1875,244503
2022-01-05,0.724189708736958,3289.14990234375,3365.0,3281.0,3358.550048828125,3115.566650390625,312215
2022-01-06,-0.33332394800215426,3344.800048828125,3429.0,3333.0,3418.199951171875,3170.901123046875,410181
2022-01-07,0.6192108324861952,3437.5,3437.5,3377.0,3392.5,3147.060546875,263996
2022-01-10,0.13935420194175094,3414.800048828125,3451.25,3404.449951171875,3435.10009765625,3186.57861328125,318473
2022-01-11,-0.003203160362318158,3413.0,3445.949951171875,3413.0,3436.75,3188.109130859375,225782
2022-01-12,0.17403353585395961,3446.10009765625,3452.0,3414.25,3440.10009765625,3191.216796875,198452
2022-01-14,-0.9929442070424557,3451.0,3462.199951171875,3425.0,3432.800048828125,3184.445068359375,127752
2022-01-17,0.824507330195047,3450.0,3527.0,3434.050048828125,3489.75,3237.274658203125,646271
2022-01-18,0.19795714031947267,3488.949951171875,3497.199951171875,3392.60009765625,3400.949951171875,3154.89892578125,656590
2022-01-19,-0.586368553705203,3400.949951171875,3462.300048828125,3383.050048828125,3436.800048828125,3188.1552734375,694189
2022-01-20,-0.8014780695731234,3398.89990234375,3448.0,3295.0,3308.75,3069.36962890625,874508
2022-01-21,-0.6572102779668058,3308.75,3473.949951171875,3270.0,3419.800048828125,3172.385498046875,1609260
2022-01-24,-0.930721996400583,3421.0,3454.199951171875,3350.0,3382.300048828125,3137.598388671875,788137
2022-01-25,-0.5936065722606145,3359.0,3490.0,3328.75,3469.10009765625,3218.118896484375,571406
2022-01-27,-0.9924028015811928,3445.0,3536.800048828125,3394.199951171875,3501.10009765625,3247.803466796875,664333
2022-01-28,-0.012207022596461078,3505.0,3562.300048828125,3485.10009765625,3497.199951171875,3244.185546875,575466
2022-01-31,-0.14012876246124506,3520.0,3585.64990234375,3487.0,3564.64990234375,3306.755859375,470500
2022-02-01,-0.9982251483597793,3577.0,3592.35009765625,3511.550048828125,3534.449951171875,3278.74072265625,487464
2022-02-03,0.9890977214090526,3550.0,3650.949951171875,3521.0,3621.10009765625,3359.1220703125,760774
2022-02-09,-0.9807752799242735,3452.0,3570.0,3452.0,3563.550048828125,3305.735595703125,352729
2022-02-14,0.46520570232744585,3465.0,3538.0,3461.35009765625,3487.949951171875,3235.60498046875,282645
2022-02-15,0.5270401811809279,3490.0,3601.0,3473.75,3589.199951171875,3329.529541015625,357052
2022-02-16,0.9996453145140549,3599.0,3640.0,3571.10009765625,3586.89990234375,3327.39599609375,244587
2022-02-17,0.9094984849216416,3590.10009765625,3660.0,3590.10009765625,3597.300048828125,3337.0439453125,513917
2022-02-18,0.971960618160665,3597.0,3642.5,3563.60009765625,3632.14990234375,3369.372314453125,277299
2022-02-21,0.9912465717643499,3624.14990234375,3637.949951171875,3567.35009765625,3579.5,3320.531494140625,344326
2022-02-23,-0.6753199398517609,3615.10009765625,3639.89990234375,3570.0,3580.300048828125,3321.273681640625,209392
2022-02-25,0.9834801207762212,3490.10009765625,3560.0,3490.10009765625,3508.39990234375,3254.5751953125,327777
2022-02-28,0.9387726121931337,3497.699951171875,3561.0,3448.050048828125,3530.35009765625,3274.9375,387040
2022-03-03,0.37429122018511407,3399.0,3404.800048828125,3279.0,3297.10009765625,3058.5625,536758
2022-03-04,0.9981375840143301,3251.0,3285.949951171875,3151.0,3242.10009765625,3007.541748046875,509620
2022-03-07,0.23760144730476895,3185.0,3279.0,3125.0,3234.64990234375,3000.63037109375,335205
2022-03-08,-0.48189866511529544,3229.0,3354.449951171875,3175.699951171875,3317.10009765625,3077.115478515625,557492
2022-03-09,0.23515236085014685,3320.0,3360.0,3293.0,3339.0,3097.43115234375,508262
2022-03-10,-0.16146773498039693,3399.0,3440.0,3385.39990234375,3422.35009765625,3174.751220703125,350154
2022-03-11,0.3221652364979188,3400.0,3445.5,3386.449951171875,3423.0,3175.353759765625,156038
2022-03-14,0.30800632347947815,3402.0,3464.949951171875,3368.0,3452.550048828125,3202.765869140625,245299
2022-03-15,0.5376198385686924,3441.0,3494.0,3426.35009765625,3454.050048828125,3204.157470703125,229544
2022-03-16,0.32133870256503166,3490.050048828125,3592.199951171875,3481.0,3569.800048828125,3311.533203125,262987
2022-03-17,0.5718962592072785,3580.0,3664.85009765625,3575.64990234375,3650.449951171875,3386.348388671875,429272
2022-03-21,-0.996533038909547,3650.449951171875,3718.0,3580.25,3589.050048828125,3329.390625,432309
2022-03-22,-0.530849607908749,3580.0,3662.0,3564.5,3656.449951171875,3391.914306640625,213667
2022-03-23,-0.1223564737093901,3664.949951171875,3683.35009765625,3590.0,3601.5,3340.939697265625,281347
2022-03-24,-0.331978589859015,3590.300048828125,3637.89990234375,3569.699951171875,3583.89990234375,3324.613037109375,385957
2022-03-25,-0.008554151669765512,3592.0,3659.14990234375,3592.0,3654.35009765625,3389.96630859375,492945
2022-03-28,-0.8900627692540487,3654.35009765625,3737.0,3645.050048828125,3687.75,3420.949951171875,688267
2022-03-29,0.058877393952570856,3697.800048828125,3735.0,3660.85009765625,3689.10009765625,3422.202392578125,376929
2022-03-30,0.27466235900382424,3729.64990234375,3729.64990234375,3665.25,3674.10009765625,3408.28759765625,343930
2022-03-31,0.9296570979058743,3680.0,3715.14990234375,3636.10009765625,3653.0,3388.7138671875,511249
2022-04-01,0.37431083188857883,3636.0,3746.0,3636.0,3739.89990234375,3469.326904296875,391985
2022-04-04,-0.37723492939646047,3750.0,3772.0,3716.39990234375,3763.64990234375,3491.358642578125,419517
2022-04-05,-0.16184916987549514,3765.0,3819.949951171875,3765.0,3809.699951171875,3534.076904296875,339228
2022-04-06,-0.8936863879983624,3801.0,3810.0,3741.60009765625,3801.800048828125,3526.74853515625,240470
2022-04-07,-0.1631428666820284,3801.85009765625,3819.60009765625,3771.050048828125,3802.25,3527.166015625,224527
2022-04-08,-0.3670549754646014,3812.300048828125,3836.0,3767.0,3810.35009765625,3534.679931640625,229962
2022-04-12,0.9788156021386385,3768.5,3776.699951171875,3676.050048828125,3712.050048828125,3443.49169921875,266145
2022-04-13,0.2482359663990792,3712.050048828125,3747.5,3669.10009765625,3697.300048828125,3429.808837890625,198206
2022-04-18,0.21505108755081892,3690.0,3758.25,3645.25,3714.60009765625,3445.857421875,373718
2022-04-19,-0.9844692935002968,3740.0,3774.60009765625,3618.35009765625,3657.14990234375,3392.563720703125,211918
2022-04-20,0.9844126595999114,3666.0,3734.949951171875,3652.300048828125,3720.75,3451.5625,174080
2022-04-21,0.47608650363981725,3705.0,3739.5,3680.10009765625,3702.35009765625,3434.49365234375,216475
2022-04-22,0.8969851806759834,3670.0,3694.75,3622.85009765625,3642.5,3378.973388671875,228316
2022-04-25,-0.45768583113593714,3602.0,3724.75,3600.0,3682.949951171875,3416.4970703125,444222
2022-04-26,0.01861891121370718,3704.949951171875,3905.0,3704.949951171875,3892.10009765625,3610.515625,1107122
2022-04-27,-0.7327962646726519,3870.0,3919.0,3846.0,3905.64990234375,3623.08544921875,541564
2022-04-28,0.09510198613861576,4000.0,4000.0,3805.0,3834.39990234375,3556.989990234375,1628318
2022-04-29,-0.8924340494753172,3805.0,3840.0,3711.35009765625,3729.550048828125,3459.725830078125,594650
2022-05-02,-0.7998150213120075,3720.0,3720.0,3606.0,3623.449951171875,3361.3017578125,376660
2022-05-04,-0.5961566822079476,3625.0,3683.0,3485.39990234375,3496.89990234375,3243.9072265625,575428
2022-05-05,0.5079184270696715,3538.800048828125,3595.0,3510.39990234375,3523.89990234375,3268.953857421875,323081
2022-05-06,-0.07313731641625054,3488.300048828125,3555.0,3460.0,3499.75,3246.55126953125,436366
2022-05-10,0.9810334600624628,3564.949951171875,3646.699951171875,3540.0,3593.050048828125,3333.101318359375,507087
2022-05-11,-0.414745688981687,3600.0,3627.949951171875,3537.300048828125,3612.85009765625,3351.46875,437746
2022-05-12,-0.2328294612270838,3585.0,3654.0,3539.199951171875,3585.0,3325.633544921875,777332
2022-05-13,0.6420376649669682,3618.050048828125,3736.0,3618.050048828125,3642.10009765625,3378.6025390625,633218
2022-05-16,0.32740769046358764,3650.0,3725.0,3650.0,3715.85009765625,3447.016845703125,401803
2022-05-17,-0.5161272143304814,3725.10009765625,3787.0,3725.10009765625,3742.89990234375,3472.10986328125,402398
2022-05-18,-0.9864578492706642,3743.0,3829.5,3736.199951171875,3791.199951171875,3516.915283203125,507061
2022-05-19,-0.07151789162307978,3691.89990234375,3778.0,3680.050048828125,3698.550048828125,3430.968505859375,261026
2022-05-20,-0.7092448137700558,3760.0,3849.0,3735.0,3787.800048828125,3513.761474609375,396832
2022-05-23,0.23733213134109973,3836.0,3874.5,3770.0,3786.14990234375,3512.230712890625,339483
2022-05-24,0.006115400698035955,3817.39990234375,3842.0,3771.050048828125,3783.300048828125,3509.587158203125,369304
2022-05-25,0.6475654189125635,3814.550048828125,3819.0,3742.25,3791.800048828125,3517.47216796875,225253
2022-05-26,0.9959083371795714,3801.10009765625,3870.0,3754.050048828125,3857.35009765625,3578.279541015625,419826
2022-05-27,0.23788094639670676,3875.0,3890.0,3823.050048828125,3833.050048828125,3555.73779296875,422591
2022-05-30,0.35380921547766775,3860.0,3903.14990234375,3843.050048828125,3856.699951171875,3577.6767578125,271827
2022-05-31,0.9171061040542554,3876.0,3958.0,3839.0,3864.10009765625,3584.541259765625,1154256
2022-06-01,-0.7937182023539208,3877.199951171875,3904.0,3707.300048828125,3720.10009765625,3450.95947265625,784215
2022-06-02,-0.19029646941926331,3720.10009765625,3749.89990234375,3666.35009765625,3688.699951171875,3421.830810546875,346754
2022-06-03,0.10372436247832541,3719.0,3733.89990234375,3650.0,3672.699951171875,3406.98876953125,409815
2022-06-06,0.440586153708864,3660.0,3869.75,3650.5,3817.0,3540.848876953125,1136609
2022-06-07,0.9744165612695118,3765.0,3853.64990234375,3765.0,3834.10009765625,3556.7119140625,561644
2022-06-09,-0.3038041976590951,3794.14990234375,3895.0,3779.39990234375,3878.64990234375,3598.03857421875,627869
2022-06-10,-0.12448507349472493,3956.300048828125,3971.0,3850.0,3881.0,3600.21875,1412838
2022-06-13,-0.509937773400452,3825.0,3895.050048828125,3794.449951171875,3881.25,3600.450439453125,519745
2022-06-14,-0.8422165545731938,3885.0,3915.75,3602.949951171875,3681.75,3415.384033203125,1733394
2022-06-15,-0.16719807086337823,3700.0,3742.64990234375,3645.0,3698.10009765625,3430.551025390625,753821
2022-06-16,-0.09743966637179255,3736.800048828125,3736.800048828125,3633.0,3658.199951171875,3393.53759765625,438590
2022-06-17,-0.5946690348675474,3670.0,3713.949951171875,3615.60009765625,3628.949951171875,3366.40380859375,727356
2022-06-20,0.9460616790068647,3620.25,3638.800048828125,3574.800048828125,3615.949951171875,3354.344482421875,268242
2022-06-21,0.2992223851615563,3631.0,3675.0,3616.050048828125,3645.25,3381.524658203125,424763
2022-06-22,-0.06863860071947177,3645.0,3721.5,3614.14990234375,3635.64990234375,3372.619140625,585483
2022-06-23,-0.27275504989665933,3680.10009765625,3796.0,3665.25,3784.800048828125,3510.978515625,1186420
2022-06-24,-0.838183781132102,3800.800048828125,3841.35009765625,3781.949951171875,3813.35009765625,3537.463134765625,558798
2022-06-27,-0.21424493298929354,3870.0,3958.449951171875,3817.0,3861.199951171875,3581.85107421875,1819576
2022-06-28,-0.22695976284901714,3839.949951171875,3907.199951171875,3783.050048828125,3889.0,3607.6396484375,799053
2022-06-29,0.827384715700949,3880.0,3900.0,3856.050048828125,3867.550048828125,3587.74169921875,524392
2022-06-30,0.006736779701896012,3750.0,3768.35009765625,3692.0,3706.60009765625,3567.577392578125,715926
2022-07-01,-0.989447450323496,3667.949951171875,3678.699951171875,3601.10009765625,3624.60009765625,3488.653076171875,756589
2022-07-04,-0.9752853750667002,3644.39990234375,3695.14990234375,3608.0,3679.75,3541.734375,536505
2022-07-05,-0.8802532099332894,3700.0,3700.0,3663.0,3682.75,3544.6220703125,294980
2022-07-06,0.2208833734464581,3682.0,3777.300048828125,3675.14990234375,3773.050048828125,3631.53515625,333226
2022-07-07,0.32799190810571116,3786.300048828125,3836.10009765625,3785.0,3795.5,3653.14306640625,534547
2022-07-08,-0.9868902808520943,3830.0,3830.0,3792.699951171875,3825.0,3681.53662109375,326804
2022-07-11,-0.9370489235967397,3820.0,3858.0,3795.0,3848.550048828125,3704.203369140625,372417
2022-07-12,-0.5893853511777707,3853.0,3863.0,3832.050048828125,3847.85009765625,3703.529541015625,244636
2022-07-13,0.33507405198179185,3858.0,3878.949951171875,3848.0,3860.75,3715.94580078125,308508
2022-07-14,-0.9760413924232125,3858.89990234375,3885.949951171875,3841.0,3863.199951171875,3718.3037109375,377688
2022-07-15,-0.20994700226001442,3863.0,3919.0,3861.0,3913.35009765625,3766.572998046875,281730
2022-07-18,0.509145865534083,3930.0,3990.0,3925.10009765625,3984.050048828125,3834.621337890625,513318
2022-07-19,0.01950626214966178,3977.050048828125,4036.0,3966.0,4002.0,3851.89794921875,512451
2022-07-20,0.9909563534893095,4018.0,4055.0,3999.0,4002.050048828125,3851.946044921875,377717
2022-07-21,0.016518565981338423,4004.64990234375,4070.60009765625,3993.449951171875,4057.050048828125,3904.88330078125,371547
2022-07-22,-0.21038436850067227,4065.0,4091.0,4045.25,4054.5,3902.4287109375,280291
2022-07-25,0.9931873688474298,4054.5,4073.949951171875,3998.300048828125,4021.14990234375,3870.32958984375,372987
2022-07-26,-0.40202221764332574,4014.0,4030.0,3917.0,3925.60009765625,3778.363525390625,882407
2022-07-27,-0.23135439728503115,3933.0,3960.0,3845.14990234375,3883.85009765625,3738.179443359375,514997
2022-07-28,0.13154410702797273,3884.0,3913.699951171875,3847.0,3858.25,3713.53955078125,423758
2022-07-29,0.4590556482144166,3899.0,3952.25,3878.0,3914.449951171875,3767.631591796875,412805
2022-08-01,-0.01763166149612516,3919.949951171875,3988.25,3915.0,3973.300048828125,3824.2744140625,459482
2022-08-02,0.03688926552422345,3973.300048828125,4005.0,3941.35009765625,3996.199951171875,3846.315185546875,398168
2022-08-03,-0.8581743259797804,3999.0,4010.0,3963.050048828125,4003.449951171875,3853.29345703125,312355
2022-08-04,-0.03968460176838562,4011.0,4035.0,3976.0,4011.699951171875,3861.234130859375,310996
2022-08-05,-0.9804359279572964,4025.0,4038.25,3993.050048828125,4013.10009765625,3862.58154296875,287542
2022-08-08,0.007472517318092287,4013.0,4039.89990234375,4000.0,4022.64990234375,3871.773193359375,238574
2022-08-10,0.2208562232553959,4014.0,4066.0,4014.0,4034.85009765625,3883.515869140625,218912
2022-08-11,0.2986307174433023,4050.10009765625,4058.25,4022.35009765625,4033.5,3882.216552734375,277432
2022-08-12,0.328591478348244,4033.5,4060.0,4013.75,4038.0,3886.547607421875,217139
2022-08-16,0.49393223853985546,4038.0,4100.0,4038.0,4091.14990234375,3937.7041015625,302627
2022-08-17,0.45184597486684863,4095.10009765625,4120.4501953125,4060.0,4067.89990234375,3915.326171875,313179
2022-08-18,-0.18535078465938568,4079.0,4079.0,4040.5,4060.64990234375,3908.347900390625,451908
2022-08-19,-0.8867815369158052,4052.0,4088.449951171875,4050.0,4074.550048828125,3921.726806640625,223883
2022-08-22,0.038898459666490776,4030.0,4073.39990234375,4008.800048828125,4041.60009765625,3890.0126953125,388178
2022-08-23,-0.5468818318913691,4025.0,4072.85009765625,4016.050048828125,4064.449951171875,3912.005615234375,172256
2022-08-25,-0.3329962481657276,4073.0,4095.64990234375,4051.10009765625,4062.949951171875,3910.561767578125,374693
2022-08-26,-0.5513883317554635,4075.0,4124.35009765625,4041.449951171875,4054.39990234375,3902.33251953125,453561
2022-08-29,0.9513084792852169,4024.949951171875,4050.0,3985.5,4030.050048828125,3878.89599609375,608621
2022-08-30,0.6099932857439854,4050.25,4128.9501953125,4011.550048828125,4084.85009765625,3931.640625,740581
2022-09-01,-0.5089468051883159,4010.0,4131.75,4010.0,4076.300048828125,3923.411376953125,510034
2022-09-02,-0.00226534033815066,4080.0,4102.7998046875,4025.39990234375,4030.89990234375,3879.7138671875,556543
2022-09-05,-0.17689653237660727,4050.0,4055.85009765625,3944.300048828125,3956.64990234375,3808.24853515625,799837
2022-09-06,-0.46787769786412053,3962.0,3990.0,3919.5,3929.39990234375,3782.020751953125,508096
2022-09-07,-0.8231613936717622,3915.0,3937.5,3811.199951171875,3845.64990234375,3701.412109375,724097
