date,TataMotors_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2022-01-17,-0.3175661852583289,514.7999877929688,526.9000244140625,512.0,525.0,521.7587280273438,27942414
2022-01-18,-0.6051610822118271,527.9000244140625,528.5,507.1499938964844,510.7999877929688,507.6463623046875,19353195
2022-01-19,-0.1087249023039476,510.0,522.2000122070312,504.7999877929688,520.8499755859375,517.63427734375,21799071
2022-01-20,-0.7153365844860673,519.9500122070312,523.2000122070312,512.0,515.7000122070312,512.51611328125,18364451
2022-01-21,0.04356668358377647,510.3999938964844,513.8499755859375,494.25,501.8500061035156,498.7516174316406,17946821
2022-01-24,0.25754078570753336,499.7000122070313,504.2999877929688,473.3500061035156,478.4500122070313,475.4961242675781,25228959
2022-01-25,-0.25974175333976746,473.7999877929688,492.5,467.6499938964844,490.5499877929688,487.5213928222656,22565698
2022-01-27,0.9937598707620054,480.75,502.7000122070313,476.6000061035156,494.3999938964844,491.3476257324219,26676094
2022-01-28,0.9956743441289291,500.5,509.3500061035156,495.2999877929688,497.2999877929688,494.229736328125,21784640
2022-01-31,-0.8804377041986513,505.0,520.0,498.2000122070313,517.75,514.553466796875,27306578
2022-02-01,-0.009050134944118327,508.0,514.75,493.0,504.2999877929688,501.1864929199219,48030231
2022-02-02,-0.9676278174932426,508.6000061035156,514.4500122070312,505.1499938964844,506.3999938964844,503.2735290527344,14311040
2022-02-03,-0.33854427832799655,509.1000061035156,514.2999877929688,502.8500061035156,504.5,501.3852844238281,15249245
2022-02-07,0.8096281327307224,502.8999938964844,504.3500061035156,492.5,494.6000061035156,491.5464172363281,13392910
2022-02-08,0.047262287116609514,498.0,498.5,479.1499938964844,492.75,489.7078247070313,23378623
2022-02-09,-0.36794479994568974,496.5,503.7000122070313,494.7000122070313,501.25,498.15533447265625,12430730
2022-02-10,0.47215119167231023,506.7000122070313,510.5,504.2000122070313,507.4500122070313,504.3170776367188,14537945
2022-02-11,0.2983112691727001,503.25,507.0,497.0,498.8500061035156,495.7701721191406,13534899
2022-02-14,-0.979250556230545,487.0,488.5,468.7999877929688,471.4500122070313,468.539306640625,22157389
2022-02-15,-0.3040225734002888,476.1499938964844,505.5,467.2999877929688,504.0,500.8883361816406,30623088
2022-02-16,-0.4753704883623868,504.0,507.8999938964844,496.6000061035156,498.4500122070313,495.3726501464844,20176993
2022-02-17,-0.12739821650838065,505.8999938964844,511.5,498.2999877929688,499.9500122070313,496.8633728027344,27943077
2022-02-18,0.2752260041888803,498.0,502.6499938964844,491.5,493.1499938964844,490.1053466796875,15476803
2022-02-21,0.9993424247077201,490.1499938964844,500.3999938964844,486.1000061035156,494.4500122070313,491.3973388671875,22592161
2022-02-22,-0.15514854279657206,480.5499877929688,486.2999877929688,471.4500122070313,478.25,475.2973327636719,27957544
2022-02-23,0.1744152531027794,481.75,485.3999938964844,475.2999877929688,477.0,474.0550537109375,17703998
2022-02-24,-0.06971882237121463,455.9500122070313,461.5499877929688,405.4500122070313,427.9500122070313,425.3078918457031,57265685
2022-02-25,-0.1754906379741014,444.8500061035156,465.7000122070313,441.6000061035156,459.75,456.91156005859375,48876182
2022-02-28,0.028612505515209503,445.0,457.3500061035156,440.4500122070313,454.0499877929688,451.2467346191406,34475468
2022-03-02,0.23409004509449005,452.9500122070313,454.25,444.5499877929688,447.6000061035156,444.8365783691406,25791134
2022-03-03,0.6454744717339054,458.5,458.5,435.0,437.1000061035156,434.4013977050781,29599672
2022-03-04,-0.024837731616571546,431.8500061035156,431.8500061035156,414.75,417.25,414.6739501953125,38765185
2022-03-07,-0.27036213172998813,401.75,401.75,387.5,394.0,391.5675048828125,44836205
2022-03-08,0.29409768898040056,390.5,395.4500122070313,376.3500061035156,391.75,389.3313903808594,55543383
2022-03-09,0.9587385207414627,394.9500122070313,409.25,389.5,405.8999938964844,403.3940124511719,48376222
2022-03-10,0.03916964534437284,427.0,434.9500122070313,414.0,419.6000061035156,417.0094299316406,59776817
2022-03-11,-0.01601007697172463,413.6000061035156,421.1499938964844,407.3999938964844,418.1499938964844,415.5683898925781,51510243
2022-03-14,0.19961858512154626,418.75,419.0,404.0,411.7000122070313,409.1582336425781,40721277
2022-03-15,-0.21219803210855884,409.8500061035156,424.2000122070313,408.0,413.6499938964844,411.0961608886719,47706136
2022-03-16,-0.49309130468671875,427.0499877929688,428.5499877929688,420.7000122070313,424.8999938964844,422.2767333984375,27191170
2022-03-17,-0.36326767443097197,432.0,435.7000122070313,429.5499877929688,433.7999877929688,431.1217651367188,26704541
2022-03-21,-0.3177839573472738,435.5,436.2999877929688,427.1000061035156,427.9500122070313,425.3078918457031,18270995
2022-03-22,-0.2106397934616185,428.1000061035156,441.4500122070313,421.2000122070313,440.3500061035156,437.63134765625,30441493
2022-03-23,-0.941970131546259,443.5,447.0,434.6000061035156,435.7999877929688,433.1094055175781,25466395
2022-03-24,0.5982515521813184,430.0,435.3999938964844,427.5499877929688,433.2000122070313,430.5254821777344,17109723
2022-03-25,-0.9947080246638507,437.0,437.0,427.6499938964844,432.1000061035156,429.4322814941406,15104414
2022-03-28,0.966665705665946,432.0,434.9500122070313,426.5,432.7000122070313,430.0285949707031,16757901
2022-03-29,0.9559711951762437,436.0,439.3500061035156,431.3999938964844,433.7000122070313,431.02239990234375,18710736
2022-03-30,0.3310558263522883,438.4500122070313,442.5,434.25,435.6499938964844,432.9603271484375,18149488
2022-03-31,0.5998499706086781,436.0,438.2999877929688,432.6000061035156,433.75,431.0720825195313,14248045
2022-04-01,-0.12805614111130126,434.0,442.25,430.8500061035156,441.1499938964844,438.4263610839844,19380324
2022-04-04,0.01782206416828558,444.3999938964844,449.5,441.2999877929688,446.75,443.9918212890625,18657201
2022-04-06,0.6393068082218704,455.8999938964844,462.7000122070313,452.6000061035156,456.1499938964844,453.3337707519531,24974477
2022-04-07,-0.5192191809829738,456.5,459.1000061035156,448.5,449.5,446.7248229980469,19950241
2022-04-11,-0.9714494049549103,457.0,458.8999938964844,451.0,452.0499877929688,449.2590942382813,14339854
2022-04-12,-0.507632203202229,450.7999877929688,450.7999877929688,435.0,438.2999877929688,435.5939636230469,22698696
2022-04-13,-0.005681925089447759,441.7999877929688,442.8500061035156,430.1000061035156,431.0499877929688,428.38873291015625,16817981
2022-04-20,-0.15355351223843172,431.0,441.7000122070313,428.25,440.5499877929688,437.830078125,19639290
2022-04-21,0.16767065966770792,444.5,449.3500061035156,441.0499877929688,448.0499877929688,445.2837829589844,14124872
2022-04-22,0.3563384711742401,442.0499877929688,447.25,438.0,438.8500061035156,436.1405944824219,14362036
2022-04-25,-0.14362401850521564,432.75,436.0,423.1499938964844,425.1499938964844,422.525146484375,14729009
2022-04-26,0.1826208494603634,433.8999938964844,437.4500122070313,431.6000061035156,434.8999938964844,432.2149963378906,13577513
2022-04-27,-0.8437617588788271,429.25,432.9500122070313,425.1000061035156,430.25,427.59368896484375,13701069
2022-04-28,0.3549421966696779,434.7999877929688,439.2000122070313,430.7999877929688,436.0499877929688,433.3578796386719,13875650
2022-04-29,0.5716639455407858,440.2000122070313,447.75,436.0,437.6000061035156,434.8983154296875,21991752
2022-05-02,-0.11642801610287279,437.9500122070313,442.9500122070313,428.5,432.8500061035156,430.1776428222656,18945234
2022-05-05,0.6147561371132421,429.0,434.0,423.7000122070313,426.2999877929688,423.6680603027344,12240729
2022-05-06,0.3079762690564773,418.8500061035156,420.2000122070313,407.0,408.5499877929688,406.0276489257813,25142225
2022-05-10,0.02313749051245395,400.0,408.5,389.6000061035156,391.75,389.3313903808594,16540303
2022-05-11,0.12599068119501075,396.0,397.0,377.5499877929688,388.1499938964844,385.7536010742188,29215175
2022-05-12,-0.6215882538424066,382.0,384.6499938964844,366.2000122070313,372.2999877929688,370.00146484375,33511538
2022-05-13,0.04274471876754736,387.0,419.3500061035156,387.0,404.2999877929688,401.8038940429688,71425747
2022-05-16,0.6753056179732084,411.8999938964844,411.8999938964844,396.25,405.3500061035156,402.847412109375,24938704
2022-05-17,-0.0629671179340221,408.3999938964844,425.6499938964844,405.0,424.1499938964844,421.5313415527344,24651585
2022-05-18,-0.9626639354974031,424.0,427.3500061035156,414.0499877929688,415.1499938964844,412.5868835449219,20490516
2022-05-23,0.7664559961042621,421.6499938964844,431.1499938964844,419.5499877929688,421.4500122070313,418.8480224609375,16345308
2022-05-24,-0.5621615660687288,423.8999938964844,427.5,416.0,425.75,423.1214599609375,14525617
2022-05-25,0.005914317618589848,428.4500122070313,429.0,413.4500122070313,417.0,414.4254760742188,13540006
2022-05-27,0.3566216734969722,426.0499877929688,433.25,425.2000122070313,429.6000061035156,426.94769287109375,16867431
2022-05-30,-0.35055610350488375,437.0,445.2000122070313,436.0,442.3999938964844,439.6686706542969,18500266
2022-05-31,0.051615814939092765,443.9500122070313,449.5,440.3999938964844,443.5499877929688,440.8115539550781,22308219
2022-06-01,0.9735109218454454,445.1000061035156,446.0,439.6000061035156,444.6000061035156,441.8551025390625,11930669
2022-06-02,0.9937589262844995,445.0,445.6000061035156,435.6499938964844,439.1499938964844,436.438720703125,12742438
2022-06-06,0.062197374273091556,427.8999938964844,433.9500122070313,424.6000061035156,432.3500061035156,429.68072509765625,11896105
2022-06-07,-0.35566197063114185,432.5,438.2000122070313,429.1000061035156,435.8500061035156,433.15911865234375,11153869
2022-06-08,-0.0048378839856013656,438.7000122070313,440.3999938964844,432.0,435.6499938964844,432.9603271484375,12844475
2022-06-09,-0.5189778087369632,431.8999938964844,435.6499938964844,426.1000061035156,428.5,425.8544921875,13043367
2022-06-10,0.9976819036528468,423.0,428.8500061035156,422.0,428.0499877929688,425.4072570800781,11914234
2022-06-13,0.4318188701290637,414.8999938964844,418.1499938964844,405.6000061035156,406.7000122070313,404.1891174316406,17442641
2022-06-14,0.12487649265676737,403.0,411.8500061035156,397.7000122070313,405.1499938964844,402.6486206054688,19626627
2022-06-16,-0.7775036074512173,420.0,420.8999938964844,390.1000061035156,392.9500122070313,390.5239868164063,22261032
2022-06-17,-0.9767925282940269,387.9500122070313,394.4500122070313,382.6499938964844,388.9500122070313,386.5486755371094,24824899
2022-06-20,-0.6084998834878206,390.5499877929688,392.9500122070313,376.6499938964844,382.7000122070313,380.3372497558594,17049013
2022-06-21,-0.06010232741634051,389.0,399.0,387.0,397.6000061035156,395.145263671875,14743366
2022-06-22,0.3304166857463618,396.3999938964844,397.0,390.5,393.1000061035156,390.6730346679688,12426604
2022-06-23,-0.10004753537941724,396.2999877929688,409.8999938964844,394.5499877929688,407.2000122070313,404.6860046386719,26514004
2022-06-24,-0.39632777409860864,410.0,412.8500061035156,406.1499938964844,409.2999877929688,406.7730102539063,14806456
2022-06-27,0.08806938654258072,417.5499877929688,419.4500122070313,412.3500061035156,414.5,411.9409484863281,12018949
2022-06-28,0.25243704740635375,411.2999877929688,418.2000122070313,409.1499938964844,417.1000061035156,414.5248718261719,13238339
2022-06-29,0.6170137790389932,412.0499877929688,419.8999938964844,411.5499877929688,416.9500122070313,414.3757934570313,13104313
2022-07-01,0.7192086086475423,410.6499938964844,414.6000061035156,402.2999877929688,412.7000122070313,410.1520690917969,14725989
2022-07-04,0.026058932649903,411.5499877929688,414.8999938964844,405.0,408.4500122070313,405.9282836914063,11525133
2022-07-05,-0.24194266858976335,415.0,418.7999877929688,410.2000122070313,412.0,409.4563598632813,16771012
2022-07-06,0.32131626504997257,414.0,417.2999877929688,410.6499938964844,416.3500061035156,413.7795104980469,12196920
2022-07-07,-0.10931521968450397,419.8999938964844,432.9500122070313,419.2999877929688,430.8500061035156,428.1900024414063,17616800
2022-07-08,0.08075526040712637,436.25,443.8500061035156,429.2999877929688,441.5499877929688,438.8239135742188,23730027
2022-07-11,-0.32662669212246936,438.0499877929688,441.2000122070313,433.4500122070313,437.0499877929688,434.3516845703125,12619654
2022-07-12,-0.027356990651848417,433.0,435.0,428.1499938964844,430.5499877929688,427.8918151855469,9518822
2022-07-13,-0.12828607355745938,432.7000122070313,435.8500061035156,425.6499938964844,427.1000061035156,424.463134765625,10181698
2022-07-14,0.8440282349474728,428.0,431.25,423.2999877929688,428.0499877929688,425.4072570800781,10744547
2022-07-15,0.024571500020101666,430.6499938964844,441.75,429.7000122070313,440.2000122070313,437.4822692871094,15774084
2022-07-18,0.8255826532840729,443.9500122070313,453.7999877929688,443.2000122070313,450.8999938964844,448.1162109375,21185764
2022-07-19,-0.6259947860574661,446.75,451.8500061035156,444.4500122070313,449.0499877929688,446.2776184082031,11553440
2022-07-20,-0.7482648214354413,454.3500061035156,460.75,451.75,453.4500122070313,450.65045166015625,17154184
2022-07-21,0.14306771144038066,452.9500122070313,455.5,450.1000061035156,454.8500061035156,452.0418090820313,10931800
2022-07-22,-0.6216282608608404,456.6000061035156,459.9500122070313,452.2999877929688,454.8999938964844,452.0914916992188,10340910
2022-07-25,0.025560303416568786,456.0,457.6000061035156,446.2999877929688,449.5499877929688,446.7745056152344,12505062
2022-07-26,0.9291544941564401,448.7000122070313,448.7000122070313,439.75,441.1499938964844,438.4263610839844,11563528
2022-07-27,-0.6306886861745554,441.1499938964844,445.0,436.1000061035156,444.0499877929688,441.3084716796875,10081023
2022-07-28,-0.5573284676531329,440.25,449.25,427.3999938964844,442.25,439.51959228515625,36380444
2022-08-01,0.7452660901203322,451.9500122070313,481.0,451.0499877929688,479.2000122070313,476.2414855957031,43084536
2022-08-02,0.22800568107049912,478.8999938964844,479.8999938964844,469.25,476.25,473.3096923828125,19065689
2022-08-03,-0.542174417215089,475.0,476.25,459.6000061035156,467.7999877929688,464.9118347167969,19125906
2022-08-04,0.96056111715734,473.1499938964844,473.9500122070313,456.4500122070313,468.8999938964844,466.0050659179688,18540405
2022-08-05,0.17108363662846388,468.8999938964844,472.8999938964844,464.0,465.25,462.3776245117188,11917799
2022-08-08,-0.23494527671589618,466.0,471.8999938964844,464.4500122070313,468.25,465.3590698242188,10561754
2022-08-10,0.015583803877234459,470.0,477.2000122070313,463.3500061035156,475.5499877929688,472.6139831542969,13360759
2022-08-11,0.24926177992407852,482.5499877929688,485.0,475.6000061035156,476.6499938964844,473.7072143554688,12777503
2022-08-12,-0.7338397949934006,475.75,481.4500122070313,470.0,477.5499877929688,474.60162353515625,13482890
2022-08-16,0.06915380991995335,479.6000061035156,491.3999938964844,478.2000122070313,489.8500061035156,486.8257141113281,16796376
2022-08-17,-0.8371452018618584,490.8999938964844,494.3999938964844,484.2000122070313,485.3999938964844,482.4031982421875,15948755
2022-08-18,-0.3909841365754031,484.0,486.7999877929688,479.25,484.7999877929688,481.806884765625,12070974
2022-08-19,-0.6724231539022488,486.75,488.1000061035156,468.1000061035156,471.0,468.0921020507813,16636593
2022-08-22,-0.9887742637656629,468.5,468.9500122070313,452.5499877929688,454.6000061035156,451.7933654785156,15050653
2022-08-23,0.4995060451794416,449.0,462.1000061035156,447.6000061035156,460.4500122070313,457.6072387695313,17779238
2022-08-24,-0.967442661523819,459.0,464.8999938964844,457.7000122070313,463.2000122070313,460.34027099609375,12214113
2022-08-25,-0.31308045657351613,466.0,468.7999877929688,457.3999938964844,459.2000122070313,456.364990234375,11255809
2022-08-26,-0.2976010773951809,465.0,470.4500122070313,463.9500122070313,465.0499877929688,462.1788330078125,11252560
2022-08-29,-0.7392709979176288,451.0,456.8999938964844,450.1499938964844,453.3500061035156,450.5510559082031,11647725
2022-08-30,0.9606035444885492,458.6499938964844,472.3999938964844,457.1000061035156,471.1000061035156,468.1914978027344,14421066
2022-09-01,0.5838201803504489,462.5,474.3999938964844,462.1499938964844,466.8999938964844,464.0174255371094,13385159
2022-09-02,0.298698623975118,470.8500061035156,471.7999877929688,460.1499938964844,461.75,458.8992004394531,10806707
