date,JSW Steel_avg_sentiment,Open,High,Low,Close,Adj Close,Volume
2021-11-09,-0.06719424650821436,686.0,691.3499755859375,675.1500244140625,676.6500244140625,648.5352783203125,2494969
2021-11-10,-0.6992951002589857,675.0,676.0499877929688,652.2000122070312,662.4000244140625,634.8773803710938,6871348
2021-11-11,-0.9348498786534442,662.4000244140625,669.8499755859375,660.25,667.4000244140625,639.6696166992188,3868489
2021-11-12,-0.6545121338373671,672.0499877929688,675.75,663.3499755859375,671.3499755859375,643.4555053710938,2542949
2021-11-15,-0.33625737197386724,675.0,675.0499877929688,658.0499877929688,661.5,634.0147094726562,3143670
2021-11-16,-0.6921751041580657,658.0,674.0,655.7000122070312,664.9000244140625,637.2734985351562,2795558
2021-11-17,0.4272781034000218,660.2999877929688,671.7000122070312,658.5999755859375,662.3499755859375,634.8294067382812,2882577
2021-11-18,-0.9166224040091038,663.0,666.9000244140625,643.0,650.5499877929688,623.5196533203125,4010171
2021-11-22,-0.5643931896658614,654.9500122070312,663.5,645.0499877929688,657.0,629.7017211914062,3944981
2021-11-23,-0.24924711896649873,657.0999755859375,689.7000122070312,657.0999755859375,683.2999877929688,654.908935546875,9033812
2021-11-24,0.4073803410040758,683.2999877929688,696.0,670.0,683.25,654.8610229492188,4374307
2021-11-25,0.03739330358803272,683.25,687.7999877929688,674.2000122070312,680.9000244140625,652.608642578125,2850008
2021-11-26,-0.9930753523600288,668.25,672.5499877929688,624.25,628.6500244140625,602.5296630859375,8921840
2021-11-29,-0.9789864282356575,631.7000122070312,637.7999877929688,618.0999755859375,625.5999755859375,599.6063842773438,4230776
2021-11-30,-0.4312547093450121,621.5,632.5999755859375,604.2999877929688,608.4000244140625,583.1210327148438,6606473
2021-12-01,0.7703283644126108,614.9500122070312,639.7999877929688,614.0,637.2000122070312,610.7244873046875,6580138
2021-12-02,-0.028752042569976766,638.0,648.75,630.7999877929688,646.75,619.8776245117188,4017457
2021-12-03,0.24434408832651874,637.0,654.8499755859375,637.0,644.5499877929688,617.7689819335938,4885753
2021-12-06,0.19745524747122545,644.7000122070312,661.0,636.75,642.8499755859375,616.1396484375,13699768
2021-12-07,0.1219444717571605,648.9500122070312,663.6500244140625,647.1500244140625,660.6500244140625,633.2000732421875,12896360
2021-12-08,0.4470080661251106,665.5499877929688,676.0,660.1500244140625,672.9500122070312,644.989013671875,9676621
2021-12-09,-0.6182794008742679,676.0,678.3499755859375,661.0499877929688,674.0999755859375,646.0912475585938,9692290
2021-12-10,-0.3983089559478685,670.0,681.4500122070312,670.0,679.5499877929688,651.3147583007812,2430834
2021-12-13,0.3162627746351063,682.0,692.9500122070312,667.5999755859375,670.5499877929688,642.688720703125,4149735
2021-12-14,-0.21130405650183093,665.5499877929688,676.0,661.25,670.2999877929688,642.4490966796875,2942047
2021-12-15,-0.6076768237010887,670.2999877929688,677.6500244140625,656.5999755859375,658.5,631.1394653320312,4724542
2021-12-16,-0.9776615238903711,665.0,666.2000122070312,653.5,662.1500244140625,634.6378173828125,2474595
2021-12-17,-0.6748377927578986,662.1500244140625,665.0,653.0499877929688,660.25,632.8167114257812,3003978
2021-12-20,-0.2777952091437328,650.0999755859375,656.0,630.5,642.5999755859375,615.8999633789062,4070706
2021-12-21,0.25786117664392805,647.0,666.0,645.4000244140625,658.2999877929688,630.9476928710938,3127861
2021-12-22,0.44988661344784003,663.1500244140625,666.1500244140625,657.6500244140625,661.0,633.5355224609375,1273217
2021-12-23,0.4293997092006196,665.7999877929688,670.9000244140625,647.2000122070312,650.25,623.232177734375,2971327
2021-12-24,-0.024454796803183854,652.0499877929688,655.4500122070312,639.2999877929688,651.2999877929688,624.238525390625,3973912
2021-12-27,0.5005342244403437,648.0,654.7999877929688,643.1500244140625,653.0499877929688,625.9158325195312,1838919
2021-12-28,0.43672445430170875,655.0499877929688,661.4000244140625,652.4500122070312,657.3499755859375,630.0371704101562,2232852
2021-12-29,-0.2797201942206205,655.0999755859375,657.2000122070312,644.9500122070312,655.9000244140625,628.6473999023438,3014867
2021-12-30,-0.9978377579973312,656.0,659.4000244140625,643.5499877929688,645.7999877929688,618.9671020507812,3713255
2021-12-31,0.11106309785585229,647.7999877929688,665.0,647.2999877929688,655.9500122070312,628.6953735351562,2499623
2022-01-04,-0.5686277644708753,670.0,673.9000244140625,663.4000244140625,670.4000244140625,642.5449829101562,1999008
2022-01-05,0.5066326512256637,668.0999755859375,697.0,666.3499755859375,694.5,665.6436157226562,6342812
2022-01-06,-0.9658457254990935,692.0,692.5,672.2000122070312,673.9500122070312,645.9474487304688,4714784
2022-01-07,0.20671959444880486,676.0,679.0,667.5,672.8499755859375,644.8931274414062,2862614
2022-01-10,-0.9513945858925581,677.9000244140625,679.5,670.0,672.0999755859375,644.17431640625,1841965
2022-01-11,0.08424496666892715,664.0,668.5499877929688,643.25,645.7000122070312,618.8712158203125,6912370
2022-01-12,0.21394674873445182,652.0,659.2000122070312,649.0,657.0499877929688,629.7496337890625,5343630
2022-01-13,0.1490067125974187,659.0,691.5499877929688,657.25,687.8499755859375,659.2698974609375,7202966
2022-01-14,-0.553338238167473,679.9000244140625,689.5499877929688,677.25,682.7000122070312,654.3339233398438,2054419
2022-01-17,-0.9824766470119357,682.0,704.8499755859375,675.4000244140625,699.4000244140625,670.3400268554688,5920282
2022-01-18,-0.16247894547414035,703.3499755859375,704.5499877929688,677.5499877929688,680.2000122070312,651.9378051757812,3450193
2022-01-19,-0.346261540427804,681.0,689.25,660.0,674.6500244140625,646.618408203125,4889920
2022-01-20,-0.9852316730612074,679.0,686.0,672.4000244140625,682.5,654.1421508789062,2862609
2022-01-21,-0.15858284646865764,678.9000244140625,680.0,662.1500244140625,666.25,638.5673828125,3836844
2022-01-24,-0.8561938553059008,656.5,657.0,618.0,621.7999877929688,595.9642944335938,7296421
2022-01-25,-0.8683760321582668,620.0,640.5999755859375,612.5999755859375,631.1500244140625,604.92578125,5007835
2022-01-27,-0.6990474909543991,619.0,632.1500244140625,612.0499877929688,626.0999755859375,600.0855712890625,4760551
2022-01-28,-0.03307159338146448,631.0,645.9000244140625,625.5499877929688,628.0499877929688,601.9545288085938,3719102
2022-01-31,-0.6993883484263077,636.0,639.0,628.0,628.9500122070312,602.817138671875,2892647
2022-02-01,0.26173623970992466,633.9500122070312,658.8499755859375,628.0,654.2999877929688,627.1138305664062,5150345
2022-02-02,-0.9873619930779872,660.0,663.7999877929688,652.2000122070312,659.8499755859375,632.4332275390625,2562721
2022-02-03,-0.26242247223854065,657.0,667.4000244140625,650.0,653.1500244140625,626.01171875,2456228
2022-02-04,0.035346530140876506,647.0,665.9000244140625,647.0,657.3499755859375,630.0371704101562,3284062
2022-02-07,0.9893025271012448,659.4000244140625,666.6500244140625,645.5999755859375,651.1500244140625,624.0948486328125,2768417
2022-02-08,-0.4980660278306459,655.5999755859375,662.9000244140625,644.25,660.0999755859375,632.6729125976562,3184065
2022-02-09,0.9676473215222359,662.8499755859375,666.5999755859375,657.8499755859375,663.0499877929688,635.5003051757812,2200828
2022-02-10,0.221933681362619,666.2000122070312,678.0,664.0999755859375,672.5499877929688,644.6055908203125,4284880
2022-02-11,0.4541095250286162,668.9500122070312,675.0,659.6500244140625,671.4000244140625,643.50341796875,3122555
2022-02-14,-0.7276001641216377,656.2999877929688,665.0,604.2999877929688,626.5499877929688,600.5169067382812,6491576
2022-02-15,0.02866417363596459,635.8499755859375,643.4500122070312,617.0999755859375,640.6500244140625,614.0310668945312,4001839
2022-02-16,-0.4480433100834489,641.1500244140625,646.1500244140625,635.0,638.0,611.4911499023438,1939683
2022-02-17,-0.48470504857444513,641.7999877929688,649.4500122070312,634.4000244140625,638.2000122070312,611.6829223632812,2382178
2022-02-18,-0.9389693606644869,635.2000122070312,642.5,631.1500244140625,632.8499755859375,606.5551147460938,1458069
2022-02-21,0.37284179070265966,631.9000244140625,635.0,621.25,623.0999755859375,597.2102661132812,1857572
2022-02-22,0.2577110474618773,611.0,624.7000122070312,602.5,622.0,596.1559448242188,3353278
2022-02-23,-0.33057600057994324,624.5,627.9500122070312,612.8499755859375,614.7000122070312,589.1593017578125,2339927
2022-02-24,-0.7525527384495945,599.0,604.5,566.0,569.3499755859375,545.6935424804688,5487481
2022-02-25,-0.0676888694986701,576.1500244140625,605.9500122070312,576.1500244140625,598.5999755859375,573.7282104492188,4524909
2022-02-28,-0.02036492455573309,591.5,629.7999877929688,590.2000122070312,627.4500122070312,601.3795776367188,7142843
2022-03-02,-0.5497267393893708,625.0,654.0,622.1500244140625,644.5999755859375,617.81689453125,8894940
2022-03-03,-0.8230161666870117,650.5,662.5,649.2999877929688,654.7000122070312,627.497314453125,5940599
2022-03-04,-0.9822863070294261,654.7000122070312,660.4000244140625,628.7000122070312,631.9500122070312,605.6925048828125,7605400
2022-03-07,-0.9986867356928997,630.0,643.0,622.5,637.1500244140625,610.676513671875,5507113
2022-03-08,-0.5909273009617917,639.9500122070312,639.9500122070312,613.0999755859375,629.8499755859375,603.6798095703125,5422987
2022-03-09,0.018745753914117813,629.0,634.25,618.0,627.1500244140625,601.0919799804688,3784214
2022-03-10,-0.11287192101424028,632.0,652.1500244140625,624.0,650.75,623.7113647460938,5201836
2022-03-11,-0.4461695215302623,648.5,673.0,647.2000122070312,669.75,641.9219970703125,8172290
2022-03-15,-0.9936059031557912,659.0,660.7999877929688,635.0,641.1500244140625,614.5103149414062,4754984
2022-03-16,-0.04611074272543192,648.6500244140625,662.75,647.5,655.25,628.0244140625,3150421
2022-03-17,0.3238113264378626,662.0,692.9500122070312,660.3499755859375,685.0999755859375,656.6341552734375,9991824
2022-03-21,-0.004606877570040524,689.7000122070312,699.0,679.0,681.2999877929688,652.9920654296875,4609771
2022-03-22,-0.7410907230514567,678.8499755859375,699.9000244140625,677.4500122070312,696.5,667.5604858398438,4811589
2022-03-23,0.32857814530143514,702.9000244140625,710.0,692.25,704.4000244140625,675.1322021484375,8964532
2022-03-24,-0.5228039156645536,704.5,719.5,704.2000122070312,715.0999755859375,685.3876342773438,6069039
2022-03-25,-0.5034713558464622,718.0,726.5,710.25,721.3499755859375,691.3779907226562,16121868
2022-03-28,0.9876991798228119,722.0,731.4500122070312,718.1500244140625,730.0999755859375,699.764404296875,8935680
2022-03-29,0.7031576778972521,731.5,764.75,726.6500244140625,753.9000244140625,722.5755615234375,7285191
2022-03-30,0.18907086378894747,750.0,750.7000122070312,714.9500122070312,717.5499877929688,687.7359008789062,5994838
2022-03-31,0.2839181369054131,724.0,737.5,720.5499877929688,732.6500244140625,702.20849609375,5946576
2022-04-01,-0.08391845540609211,735.0,749.9500122070312,728.5,732.2000122070312,701.7772216796875,5079937
2022-04-04,0.40358551260682624,732.5,738.0,726.7999877929688,732.7000122070312,702.2564086914062,4901374
2022-04-05,0.983870144264074,737.9000244140625,746.0,730.1500244140625,733.4500122070312,702.9752197265625,3524949
2022-04-06,0.9074966162443161,730.5,746.5,729.7999877929688,737.4000244140625,706.7611694335938,4111360
2022-04-07,0.4691341762445518,735.0,742.75,725.75,728.0499877929688,697.799560546875,2954985
2022-04-08,-0.02356926058508599,734.4500122070312,762.0499877929688,731.2000122070312,756.5999755859375,725.163330078125,8125253
2022-04-11,-0.32353178787577364,756.0,775.0,756.0,767.4000244140625,735.5146484375,7926472
2022-04-12,-0.2899732729665151,769.4000244140625,773.75,738.1500244140625,755.9000244140625,724.492431640625,8595936
2022-04-13,-0.16992229986935853,760.0,781.0999755859375,760.0,766.3499755859375,734.5082397460938,6722613
2022-04-18,-0.24777526420075446,764.0,775.8499755859375,758.4000244140625,767.8499755859375,735.9458618164062,5866740
2022-04-19,-0.5888419108066175,772.7000122070312,790.0,736.0999755859375,746.4000244140625,715.38720703125,7301285
2022-04-20,0.7976106166218718,758.0,758.0,732.5,738.8499755859375,708.15087890625,4679947
2022-04-21,-0.5323862044929734,744.0,747.25,725.5,734.2000122070312,703.6941528320312,3995936
2022-04-22,0.31193435844033957,730.0,737.0,722.0499877929688,723.4000244140625,693.3428344726562,2244262
2022-04-25,-0.37267052722745575,711.0,719.5,695.25,715.7000122070312,685.9627075195312,4935672
2022-04-26,0.21517656171428307,722.3499755859375,724.2999877929688,713.0499877929688,721.2000122070312,691.2342529296875,3260695
2022-04-27,0.08921313629252836,713.0,734.2000122070312,711.0,720.5999755859375,690.6591186523438,3391522
2022-04-28,0.010424946929560974,729.8499755859375,734.25,722.6500244140625,729.0999755859375,698.8059692382812,4079934
2022-05-02,0.9955075359903276,720.0,734.2000122070312,709.0499877929688,731.9500122070312,701.5375366210938,2802163
2022-05-04,0.9965319937327877,734.0,736.0,708.0499877929688,711.5499877929688,681.9851684570312,3011231
2022-05-06,-0.996246680704644,695.4000244140625,700.9000244140625,680.6500244140625,690.4000244140625,661.7139892578125,3930624
2022-05-09,0.9955229586921632,681.0,686.0999755859375,668.0999755859375,678.3499755859375,650.1646118164062,3380947
2022-05-10,-0.470641530436786,674.0,677.0,643.0999755859375,645.2999877929688,618.4878540039062,4293241
2022-05-11,-0.9222310967743397,644.5,658.0,635.3499755859375,648.9500122070312,621.9862060546875,4158341
2022-05-12,0.35970939152563614,647.7000122070312,651.5499877929688,620.0,624.7999877929688,598.8396606445312,4123927
2022-05-16,0.04251322848722339,616.0,626.7000122070312,599.0499877929688,602.2999877929688,577.2745361328125,4641172
2022-05-17,0.30568815192673354,610.0,645.7999877929688,609.1500244140625,641.8499755859375,615.1812133789062,6309092
2022-05-19,-0.7809560850728303,619.0,624.9500122070312,592.0499877929688,600.2000122070312,575.26171875,5816509
2022-05-20,0.9856095029972494,621.0,634.2999877929688,616.7000122070312,631.0999755859375,604.8778686523438,6187868
2022-05-23,-0.5110129688540904,594.0,594.0,537.5,547.5499877929688,524.79931640625,17554373
2022-05-24,-0.9359752594828024,548.9500122070312,556.4000244140625,537.25,539.7000122070312,517.2755126953125,7517949
2022-05-25,-0.9938738618511707,541.9000244140625,545.0,521.0,528.4500122070312,506.4929504394531,4725882
2022-05-26,-0.13493850849044975,530.5,555.7000122070312,520.0499877929688,551.7000122070312,528.7769165039062,8178844
2022-05-27,-0.3638301652147978,558.0,561.2999877929688,539.4000244140625,548.4000244140625,525.6140747070312,5193961
2022-05-30,-0.009215112731908448,530.0,544.75,525.5999755859375,538.8499755859375,516.4608154296875,12211769
2022-05-31,-0.045055315208931766,537.5999755859375,558.2999877929688,532.2000122070312,551.25,528.3455810546875,20152169
2022-06-01,-0.029424690641462803,554.0499877929688,572.3499755859375,549.2000122070312,569.5,545.8372802734375,8495547
2022-06-02,-0.7915412038564682,570.9000244140625,575.0,557.6500244140625,573.4000244140625,549.5753173828125,7010273
2022-06-03,-0.998672651767265,576.0,581.9500122070312,559.5499877929688,562.4500122070312,539.0802612304688,6367536
2022-06-06,-0.7206338605785276,553.0,583.25,553.0,579.0,554.942626953125,10383944
2022-06-07,0.4811558901332319,575.0,579.4500122070312,567.0999755859375,572.0999755859375,548.3292846679688,3735461
2022-06-08,-0.9428626331500709,573.5999755859375,583.0,572.2000122070312,576.1500244140625,552.2109985351562,4138705
2022-06-09,0.18093155593378468,570.0,575.7000122070312,564.0,572.2000122070312,548.4251098632812,3922515
2022-06-10,-0.3304974287748337,565.0,574.0,561.3499755859375,572.5,548.712646484375,3374125
2022-06-14,0.9802154817152768,562.7999877929688,576.7999877929688,560.1500244140625,561.9000244140625,538.5531005859375,3413396
2022-06-15,-0.16420868126442656,562.0999755859375,569.0,557.0499877929688,563.0,539.607421875,3803101
2022-06-16,0.2800399995564173,571.5,571.5,544.4500122070312,545.8499755859375,523.1699829101562,4899759
2022-06-17,-0.9868271667510271,540.0999755859375,561.7000122070312,539.7000122070312,554.5999755859375,531.556396484375,6776372
2022-06-20,-0.9112274107290432,550.5999755859375,554.5999755859375,536.0999755859375,550.3499755859375,527.4829711914062,5614520
2022-06-21,-0.01435721357120201,556.0,580.7999877929688,552.7000122070312,576.2000122070312,552.2589721679688,4657829
2022-06-22,-0.6842362296360079,567.25,569.9000244140625,542.5,550.4000244140625,527.531005859375,8511658
2022-06-23,0.3546489682048559,550.0,565.5,548.0,558.9500122070312,535.7257080078125,5037690
2022-06-24,-0.7466446729376912,561.7000122070312,572.9000244140625,560.25,567.7999877929688,544.2080078125,3406061
2022-06-27,-0.05831520639185328,575.7000122070312,588.5,570.0499877929688,571.6500244140625,547.8980102539062,6550599
2022-06-28,0.11624606266351682,573.4500122070312,580.5499877929688,568.0,578.4000244140625,554.3675537109375,4285360
2022-06-29,-0.5974008034893565,573.5,581.1500244140625,569.1500244140625,576.0499877929688,552.1151733398438,3334027
2022-06-30,-0.9616788883518893,577.0,582.7999877929688,556.2000122070312,564.5,541.0451049804688,5646362
2022-07-01,-0.9689883328974247,556.5499877929688,580.5,556.5499877929688,578.8499755859375,554.7987670898438,3737790
2022-07-04,-0.29197400978383875,562.0999755859375,568.75,544.2000122070312,551.5,544.9181518554688,6026463
2022-07-05,0.35235088923946023,555.5,564.0,550.5999755859375,552.6500244140625,546.0545043945312,3562565
2022-07-06,0.07810845064765697,548.0,557.2999877929688,541.0,554.5499877929688,547.9317626953125,3281658
2022-07-07,0.28630762670833904,560.5499877929688,578.0,551.5999755859375,574.5999755859375,567.7424926757812,4952962
2022-07-08,0.9095060335239395,580.0,581.0999755859375,562.5499877929688,566.2000122070312,559.4427490234375,3313755
2022-07-11,-0.17031864193914872,564.0,591.3499755859375,561.0999755859375,577.2999877929688,570.4102783203125,4900994
2022-07-12,-0.40053088364948053,573.9000244140625,581.4500122070312,563.5,574.4500122070312,567.5942993164062,3425619
2022-07-13,0.3194596478618526,575.5499877929688,593.75,574.5999755859375,588.5999755859375,581.5753784179688,4569908
2022-07-14,0.29274542811456034,589.0,591.4500122070312,574.25,584.0,577.0303344726562,4660656
2022-07-15,-0.9008120467187837,582.0,584.0,569.3499755859375,576.4000244140625,569.5210571289062,3051005
2022-07-18,0.3654036358888594,582.9000244140625,592.0,578.0,585.9500122070312,578.9570922851562,3583550
2022-07-19,0.31735559506341815,580.8499755859375,589.5999755859375,577.4000244140625,584.8499755859375,577.8701171875,3586372
2022-07-20,0.12355698458850384,595.5,599.9500122070312,587.0,590.3499755859375,583.3045043945312,4550328
2022-07-21,0.3351956551487092,589.9000244140625,595.9000244140625,585.0499877929688,587.5499877929688,580.5379638671875,3773423
2022-07-22,-0.6876521231606603,588.0,592.5499877929688,579.2000122070312,582.4500122070312,575.4988403320312,4351458
2022-07-25,-0.26924958918243647,573.5,588.4000244140625,573.5,585.5,578.5123901367188,5783353
2022-07-26,-0.03341274813283235,584.0,599.6500244140625,581.5999755859375,597.75,590.6162109375,6031921
2022-07-27,0.31266193503203493,596.0,603.7999877929688,590.0,602.7000122070312,595.5071411132812,2913380
2022-07-28,0.6541923135519028,605.0999755859375,626.9500122070312,603.0499877929688,616.7000122070312,609.3400268554688,5104503
2022-07-29,0.9382642495911568,623.0,637.9500122070312,620.5499877929688,629.5999755859375,622.0860595703125,4732970
2022-08-01,0.5291959347487136,634.5999755859375,641.0,628.25,639.2000122070312,631.571533203125,3055387
2022-08-02,-0.6907349112909287,637.75,649.9500122070312,626.2999877929688,648.7000122070312,640.9581298828125,3053206
2022-08-03,-0.001607719692401588,650.0,660.7999877929688,645.0,652.7999877929688,645.0091552734375,4446383
2022-08-04,-0.5052795206662267,652.9000244140625,673.4500122070312,652.9000244140625,664.3499755859375,656.42138671875,4705675
2022-08-05,-0.008467870609213909,665.0999755859375,674.0,665.0,667.1500244140625,659.18798828125,2455459
2022-08-08,-0.447336989804171,670.5,676.0,662.4500122070312,669.2000122070312,661.2135009765625,2446698
2022-08-10,-0.13437680055439058,672.5499877929688,674.7999877929688,660.0,670.0999755859375,662.102783203125,3252353
2022-08-11,-0.08700330697465689,673.0999755859375,678.2999877929688,669.4500122070312,673.5999755859375,665.5609741210938,3480693
2022-08-12,0.26675129945700365,673.5999755859375,685.0,673.0,678.2000122070312,670.1060791015625,3476671
2022-08-16,0.99841446596353,678.0,680.9000244140625,670.4000244140625,673.8499755859375,665.8079833984375,2747244
2022-08-17,-0.31337362496803206,672.5499877929688,676.4500122070312,668.4000244140625,672.5999755859375,664.5729370117188,2349839
2022-08-18,0.052866430506886296,670.0,677.75,668.9000244140625,673.4000244140625,665.3634033203125,1806855
2022-08-19,0.37786743348260643,676.7999877929688,676.7999877929688,663.0999755859375,664.5499877929688,656.6189575195312,1961510
2022-08-22,-0.10349666195300718,660.9000244140625,663.0999755859375,641.0,642.9500122070312,635.2767944335938,2303053
2022-08-24,2.2755702957510948e-05,654.5,657.2999877929688,647.0,651.5,643.7247314453125,1781643
2022-08-25,-0.7315267994999886,654.0,659.8499755859375,647.0499877929688,648.7000122070312,640.9581298828125,1525852
